8.883745133175182662e-01,1.251602901759127917e+00,1.587627266240894341e+00,3.301752987744700496e-01,1.333200319430275060e+00,9.170844333622550637e-02,2.328505767508142754e-01,2.942292716179959466e-01,4.670263783017439274e-02,5.417337597449899400e-01
4.637196011168754906e-01,2.151619917216018307e-01,1.667695725239901616e+00,1.557003420974633068e-01,7.010251477812586840e-01,1.139222282994593535e-02,1.486821603517060886e-01,6.473217918746010380e-02,1.619693825086622740e-01,1.305415930649419520e-01
7.348392589782601902e-01,3.352789929157794224e-02,1.133531031684218870e+00,5.870172287039016057e-01,3.857871330469839211e-01,4.181837442710006209e-02,1.628599378437433909e-01,2.882695576736676174e-02,2.750715129679375259e-01,8.408765717830481157e-02
1.284186961193481691e-01,3.158394978682262932e-01,8.608738646739158007e-01,7.739889304070822762e-01,2.510944952441259703e-01,9.289630526435323221e-02,2.055462364686491683e-01,1.106838112755795384e-01,3.787954768126952643e-01,1.323125145449785545e-01
8.475669874875588206e-02,4.630894286702311735e-01,9.989280451245740045e-01,6.663627078450452546e-01,1.940624785423133991e-01,1.500064735877802147e-01,2.514656044137291713e-01,2.600953488600625252e-01,5.067508800794896517e-01,3.057070247594265155e-01
8.432271017888301468e-02,4.511843481648330489e-01,1.238831787396442285e+00,4.782089902159094574e-01,1.497847569095619447e-01,2.119837351933352709e-01,2.981164745656486037e-01,4.056266373319705743e-01,6.770068950317233991e-01,7.161187464333067521e-01
5.650797353356332153e-02,4.535545553201123514e-01,1.392633802037133384e+00,3.141676547610200987e-01,1.065093516281648972e-01,2.601389922989508219e-01,3.533788031115136508e-01,4.780360565315324717e-01,8.845536463176603137e-01,1.396567141303244552e+00
9.948770595685903217e-02,5.018588224158809785e-01,1.454555954587096966e+00,2.051994287702628428e-01,7.034589556351798778e-02,2.738113503057373888e-01,4.207094259168868700e-01,4.478228901178938348e-01,1.105344074970375789e+00,2.284371284135720437e+00
1.278121378425669252e-01,5.648845696955362428e-01,1.472252751775036783e+00,1.571107940057960006e-01,4.385118989983315119e-02,2.548745799778817656e-01,4.915492358246119076e-01,3.353981710762622970e-01,1.303381761961835306e+00,3.252685138944589216e+00
1.398913403120726207e-01,5.937695253572247145e-01,1.509583105962053029e+00,1.618529580908947274e-01,2.195508335141579948e-02,2.330721567805737748e-01,5.302181964698339245e-01,2.002129255989229806e-01,1.427943346551724169e+00,4.196232104100723781e+00
1.405539051682035412e-01,5.988355948567052334e-01,1.537081661958268342e+00,2.326971726479898639e-01,1.155256584079858428e-02,2.255893419274330736e-01,5.158909065243381109e-01,8.845858884281075640e-02,1.471551214531660046e+00,4.984492757697643661e+00
1.272295365387172417e-01,5.618720770832724698e-01,1.569280631883094523e+00,3.468724605196217836e-01,1.594572465527198737e-02,2.328844692912377667e-01,4.560232030735050790e-01,2.531770760715266674e-02,1.450776058674527302e+00,5.500275691065137806e+00
1.087566446781805529e-01,5.129540530708850410e-01,1.583697759958425211e+00,4.640450559524000318e-01,3.549967578159390902e-02,2.599572932288325422e-01,3.631104234273337950e-01,1.205131537787101394e-02,1.405676106314010188e+00,5.658180929731011055e+00
9.591837770994812717e-02,4.901869717024786022e-01,1.550985475928977397e+00,5.517719722767173707e-01,7.172692596951543709e-02,2.869247515721302655e-01,2.684357896332136839e-01,3.307973094046769841e-02,1.342796185778453166e+00,5.475265583577657580e+00
1.006694948571811576e-01,5.015020152399121134e-01,1.491420674970353577e+00,5.585690909632147205e-01,1.375091506771260463e-01,2.896089149725712963e-01,1.913222187226360227e-01,6.751949911543693450e-02,1.254428021251516867e+00,5.035471982256249035e+00
1.248206259708693894e-01,5.812090836433166929e-01,1.389257665227582095e+00,4.829415314351792610e-01,2.315421884647517747e-01,2.601295290786245218e-01,1.314662702330801625e-01,9.720125453617484146e-02,1.155907930628243374e+00,4.415638215177501102e+00
1.635158137292287983e-01,7.259793517077027802e-01,1.253784553366988685e+00,3.471186961735742704e-01,3.422829594286427302e-01,2.078250869992975536e-01,8.817950014952237459e-02,1.082124989455687941e-01,1.038387277945576059e+00,3.718744308723575642e+00
1.941563806121505142e-01,9.096328774898746472e-01,1.102968745701050191e+00,1.998640484797548911e-01,4.354395469347989156e-01,1.619296278059248750e-01,5.894509732478466629e-02,9.390103018442400029e-02,9.138125753147473551e-01,2.990153823155764279e+00
1.943286498825739506e-01,1.090121932565854657e+00,9.911223549052243786e-01,9.225163029824504091e-02,4.464172623426271302e-01,1.551438891104333362e-01,4.431356252312363547e-02,6.296052672082563806e-02,8.413411082465762636e-01,2.215178555080523637e+00
1.668123293685968289e-01,1.224809921151694292e+00,9.709666382355355285e-01,4.693475616062021960e-02,3.697991021258155153e-01,1.795940072206215210e-01,6.547456534857123978e-02,5.167227714767360508e-02,8.261284084824337404e-01,1.459393105134342949e+00
1.137319376073447214e-01,1.322828369527986769e+00,1.023484834036560098e+00,7.931448749714252455e-02,2.532254706558502710e-01,2.133948042966356540e-01,1.415140704518998704e-01,1.017709518419424863e-01,8.482494377392464369e-01,8.057135539665324364e-01
7.538414091111887705e-02,1.327224961622512689e+00,1.175735676789569251e+00,1.867936120459602334e-01,1.361111299666882268e-01,2.412738936063431039e-01,2.694156563257484871e-01,2.372864275638399134e-01,8.702170155622217518e-01,3.431450324215395420e-01
4.522893773808881607e-02,1.298244366501185354e+00,1.368211807023746118e+00,3.352127213152861773e-01,5.607882511470380082e-02,2.569258800796939135e-01,4.359464686676970402e-01,4.594113616128513433e-01,8.461246788871659152e-01,9.663738231272592238e-02
3.592227438978767146e-02,1.229883817864972917e+00,1.570703945553549863e+00,4.771906816500434689e-01,2.860865177288222927e-02,2.698028635266125907e-01,6.102924059823594538e-01,7.196311484387821755e-01,7.823013415753030664e-01,1.570117868544780235e-02
3.758323399286967598e-02,1.156200212070090050e+00,1.725973625017348301e+00,5.737229486468854445e-01,4.427649238422007999e-02,2.922363533590467410e-01,7.578465962494935759e-01,9.409434713464214228e-01,7.049987261259547111e-01,2.978731467310464717e-02
4.287544146130865125e-02,1.090829269393074119e+00,1.778135884322020299e+00,6.135394180300428602e-01,8.198550534083506869e-02,3.280858855169613841e-01,8.459401548517506697e-01,1.082521005280350002e+00,6.178137049337993902e-01,7.718598744410107293e-02
4.535208728676359824e-02,1.035413705273575014e+00,1.709053505337806866e+00,5.891466054594078905e-01,1.281414631175991081e-01,3.733579111808574269e-01,8.486787625123733969e-01,1.125089584360865924e+00,5.349731606502324821e-01,1.135975072255527712e-01
4.665612252767624424e-02,9.741244301621161394e-01,1.538382601649706416e+00,5.072147506546089701e-01,1.705170941893376646e-01,4.099167328788289044e-01,7.718418850256992814e-01,1.052533262100254108e+00,4.806649576947762958e-01,1.113672084832407483e-01
5.161773864733289197e-02,8.909697936876547208e-01,1.301666304055053791e+00,3.957763332801688683e-01,1.902963999177067766e-01,4.232490566904779095e-01,6.329642595699993546e-01,8.960038197192230491e-01,4.516311042759504901e-01,8.258954035781174152e-02
5.468775064051346890e-02,7.961876472236633084e-01,1.037430556630887679e+00,2.828963383180682634e-01,1.687363557045506168e-01,4.235825471913462481e-01,4.516497458040772406e-01,7.103513876720874975e-01,4.424615560676886661e-01,5.334736756071110225e-02
4.105674614665283384e-02,7.354830684462367874e-01,7.691112637978286815e-01,1.897702616191790093e-01,1.130756483723444616e-01,4.091833360480630621e-01,2.791447888132384536e-01,5.131504885926816417e-01,4.646510995928391785e-01,5.322235670441392841e-02
1.449999358991767642e-02,7.303598060667240155e-01,5.394845478182553888e-01,1.206518894016380683e-01,5.079574075108193865e-02,3.696617513405678901e-01,1.494540937843577000e-01,3.434496217487218450e-01,5.040876848877301475e-01,1.068535333522930286e-01
6.857157661740691766e-03,8.101031821477762129e-01,3.588379206576433056e-01,6.833925519801729853e-02,1.186058406365413966e-02,3.121607260599571498e-01,6.960372030406526689e-02,2.267896773299145352e-01,5.321228290580363174e-01,2.348619938282867914e-01
8.502699236356831003e-02,9.156752032853957557e-01,2.598138877361734767e-01,3.755001278449997953e-02,2.077604330765372813e-03,2.399680104932214730e-01,5.260228383344044134e-02,1.560488199143398869e-01,5.253608563564188261e-01,4.558201809337453780e-01
2.831975640666514749e-01,1.010252330038574620e+00,2.381183805648593999e-01,2.508083188621336099e-02,1.223767996823354152e-02,1.714343404817699201e-01,9.842877617303104343e-02,1.100038119243063051e-01,4.845396810475097737e-01,7.634101065028622290e-01
5.921296700499601995e-01,1.084814814130764749e+00,2.635781876266591883e-01,2.239099482118334442e-02,2.693666823982904246e-02,1.186861796899073701e-01,1.856749028565309323e-01,8.547874910328340237e-02,4.335470305425392357e-01,1.141491690146444027e+00
9.433467292610407950e-01,1.141388153255858517e+00,2.950837553306314143e-01,2.757024680098501407e-02,3.505068331041380492e-02,8.394178814838755553e-02,2.794417542048757697e-01,8.836404467894934389e-02,4.272250582715685363e-01,1.552155365320818436e+00
1.225698062702034630e+00,1.195487737311885734e+00,2.934484445799515062e-01,3.827358517992693332e-02,3.961569215429958796e-02,6.425444047229332545e-02,3.649868415044333347e-01,1.214149560056017874e-01,4.918048299877196827e-01,1.959512978056983989e+00
1.358818970130745818e+00,1.217694936100683689e+00,2.726470035539202974e-01,4.603264366591101192e-02,5.149103673034063217e-02,6.324033092018149782e-02,4.470331310659483304e-01,1.734050924461042198e-01,6.001126659473057234e-01,2.352729229721089332e+00
1.313577398632967963e+00,1.194467027999352116e+00,2.470872787042155128e-01,4.636097908137448709e-02,7.230969011832841242e-02,9.365303166371923005e-02,5.334781955352606575e-01,2.190596715678058970e-01,7.122874957729442569e-01,2.736568083544466123e+00
1.071570833380763421e+00,1.164907620107151320e+00,2.031082470815844809e-01,3.892105229348319373e-02,9.417675353336282806e-02,1.713604936655276634e-01,6.402778679047125276e-01,2.267453381966214876e-01,8.120498258364047262e-01,3.102649947051570045e+00
7.521634087880215702e-01,1.093611583229700646e+00,1.629123807210851593e-01,3.070075627009615990e-02,1.047528344722828825e-01,2.922941199323978445e-01,7.990397051836358733e-01,1.814287239819284414e-01,9.263360587851861006e-01,3.411450384168848604e+00
4.480411975394985591e-01,9.836455468213078923e-01,1.422095469638901544e-01,2.431159347522843239e-02,9.952326597315702683e-02,4.370635267972564075e-01,1.028522612681888271e+00,1.196214435707561724e-01,1.114303750328557552e+00,3.621143593584958076e+00
2.145616195095963186e-01,8.466353718834213060e-01,1.452250692421366562e-01,1.956837126212268574e-02,8.313550413117307136e-02,5.840936489646747498e-01,1.307004158213890932e+00,1.251523034807848767e-01,1.421580941926213537e+00,3.727760090404575788e+00
9.368382028791999439e-02,6.922795934246078753e-01,1.688268481454793801e-01,1.580147628207288421e-02,6.298676094617862431e-02,7.101471829008889625e-01,1.598087468580027037e+00,2.666960892562866281e-01,1.848697849416945482e+00,3.770949215829078938e+00
6.040746439452626682e-02,5.478997151643637542e-01,2.007245285580543659e-01,1.167538417914617925e-02,4.497380663686149221e-02,7.865130029418165858e-01,1.884835895525507565e+00,5.573506731384609836e-01,2.324076716838082035e+00,3.793766286245612740e+00
7.081082427446658278e-02,4.250424550342914998e-01,2.309939527132547077e-01,7.993739495738626938e-03,3.303132486088284497e-02,8.002591506829096479e-01,2.130969535453631991e+00,9.665408339047736330e-01,2.736021335927436127e+00,3.806723279675626515e+00
7.491511323996175031e-02,3.496580749272213406e-01,2.381997939413302290e-01,6.587564223634049393e-03,2.881100493620297048e-02,7.486828318092052514e-01,2.304368002756222111e+00,1.424764053384745210e+00,2.935442477201453126e+00,3.835685547614484214e+00
4.676006888260302724e-02,3.400823240792151259e-01,2.120423948069167785e-01,8.747723131013008385e-03,3.496914025790349295e-02,6.369448977558367364e-01,2.395001060772323775e+00,1.822075655106646597e+00,2.844903798842710607e+00,3.855242288028326580e+00
1.457467065837515612e-02,3.940114970052385202e-01,1.714000081173331913e-01,1.532510458991621916e-02,5.035670688083056235e-02,4.887761024876717819e-01,2.413683639337070197e+00,2.042101832268568007e+00,2.475108455441856314e+00,3.832179269678437361e+00
3.748064241902160365e-02,5.154702903886281273e-01,1.444001519272351541e-01,2.878243080306965712e-02,7.314058445257273777e-02,3.446210574853036945e-01,2.371715460305064305e+00,2.013542616135510777e+00,1.913561799722026224e+00,3.738201638868879240e+00
1.777285926691655193e-01,7.196129585025079489e-01,1.564432442641894294e-01,5.385612973038379075e-02,8.987132556896108848e-02,2.461577646895657945e-01,2.282541118534166635e+00,1.740464857410144894e+00,1.315223584485603059e+00,3.506251928977116350e+00
4.431729772926028543e-01,1.014019577637970571e+00,2.593433973673777704e-01,1.082865073504011705e-01,7.838007748741296354e-02,1.901435745492232321e-01,2.181104480259344225e+00,1.305073958188988081e+00,8.425623969868990537e-01,3.069797011827417155e+00
7.848796704203163666e-01,1.397596013298537665e+00,4.943377115388101761e-01,2.086347024896625379e-01,5.127673891680538387e-02,1.463345714758804705e-01,2.084317275194360608e+00,9.034031702869053104e-01,5.486000663344701156e-01,2.449112298145933675e+00
1.132483417820868254e+00,1.877384656918896555e+00,8.417588796260829787e-01,3.421499259793672754e-01,4.196513038111608640e-02,1.047259641335646640e-01,1.974635916228190347e+00,7.529216372516013278e-01,4.116821956345576017e-01,1.742659228607154498e+00
1.425963730400911400e+00,2.360103811288756237e+00,1.281805309235436896e+00,5.067108974266493204e-01,6.089301519049206829e-02,6.624409383232522652e-02,1.850226457377825540e+00,9.280281095202393971e-01,3.874842373481615643e-01,1.135172351045294903e+00
1.595514479073854242e+00,2.753647920949695127e+00,1.759975936867899549e+00,6.747892005043802932e-01,1.124726632868134485e-01,4.320669398499619313e-02,1.730930867769620907e+00,1.333101949255746987e+00,4.382878928305957711e-01,8.201243343599159408e-01
1.580302631531677049e+00,2.995164738604305654e+00,2.198930656314117549e+00,8.070787616330449277e-01,1.814649584372153290e-01,4.644830035837926863e-02,1.640812248624289538e+00,1.786174412338582984e+00,5.530189248660644097e-01,8.722528896624009986e-01
1.391768194307559048e+00,3.046579723011352048e+00,2.481120624016486254e+00,9.066598697896939285e-01,2.335434070473437762e-01,8.487153583407137936e-02,1.565151255921119144e+00,2.130839994376417579e+00,7.292729379234682563e-01,1.222657336710406328e+00
1.065744756222829270e+00,2.934451878624043886e+00,2.509826134023855015e+00,9.626442082932722411e-01,2.592545146165666781e-01,1.517903095828994353e-01,1.468671626471044211e+00,2.291779995398227854e+00,9.379149477037660443e-01,1.689882104983273958e+00
7.153392352379283059e-01,2.644722574906872570e+00,2.317401190457019755e+00,9.328592009272578256e-01,2.709690459003353813e-01,2.230980299070718376e-01,1.334627064822650144e+00,2.241457063488204504e+00,1.138428337934764834e+00,2.103052334597177886e+00
4.184694964516819105e-01,2.228430349532020127e+00,1.958562330034318677e+00,8.136223409661988981e-01,2.732024101736891253e-01,2.716057843189066956e-01,1.161211001907408225e+00,2.002599514607125375e+00,1.279967904345874263e+00,2.332307470829537266e+00
2.127386292153179148e-01,1.786663422971888959e+00,1.485319701016090566e+00,6.506511880605428955e-01,2.534674908303706786e-01,2.913886425923973844e-01,9.376682182903904872e-01,1.658648125927415728e+00,1.300687571330711556e+00,2.322476313380088975e+00
9.691905262904190743e-02,1.398046880221125665e+00,9.953268749241859226e-01,4.799957066244339154e-01,2.093028655708613073e-01,2.831961908659939575e-01,6.809209635554975826e-01,1.287380977351045397e+00,1.175285962678527030e+00,2.072709515403259317e+00
5.210594827831726422e-02,1.073594982353387239e+00,6.026755984470913985e-01,3.332316996616055960e-01,1.444415074872451576e-01,2.519703398555286356e-01,4.337269922032775393e-01,9.330255892936677453e-01,9.386309561248830091e-01,1.628610113653748304e+00
4.028466529880040531e-02,8.420987339339587319e-01,3.608706140990202704e-01,2.285883035239299199e-01,7.564352258922661665e-02,1.974156923271721542e-01,2.387182010543165978e-01,6.285884468459842500e-01,6.508112929309721739e-01,1.110284689973529249e+00
2.471975533171219194e-02,7.202951691179055871e-01,2.640010059472385762e-01,1.584573799776295977e-01,2.977277119765664101e-02,1.384514057673594534e-01,1.059697449189957313e-01,3.877117907611292713e-01,3.893407598321798058e-01,6.606967699656742798e-01
4.728195696418331997e-03,6.957257546593673680e-01,2.591953189453117812e-01,1.164308378869038374e-01,2.721447307345916874e-02,9.395235567393502019e-02,3.134311274407288600e-02,2.085859472327714903e-01,2.079133668822314429e-01,3.865769738411144463e-01
1.298672665885822024e-02,7.437112047656742053e-01,2.987815998766711889e-01,9.359296529071456372e-02,6.028247698362847184e-02,7.117692679542562961e-02,8.119158664633004466e-03,9.129249102164169183e-02,1.040484591626505972e-01,2.772240150519013624e-01
9.299051669056311586e-02,8.290024972067000508e-01,3.447106807373477855e-01,7.968756863085607600e-02,1.054515455217027997e-01,6.585458607472138848e-02,1.376326822587417738e-02,3.447809248238040830e-02,6.639558832812329781e-02,2.622846695960348584e-01
2.529397082068791658e-01,9.428390150166291450e-01,3.680789259052323903e-01,6.444864445594081226e-02,1.512437062320645675e-01,7.274762297347166229e-02,2.209511456743734614e-02,1.636258326242603228e-02,6.996211010101170691e-02,2.536132674098274808e-01
4.500863679148661700e-01,1.087786390851652740e+00,3.643567505277363061e-01,5.274726858711113048e-02,1.867227695955697708e-01,8.830755539308934865e-02,2.590654262919427075e-02,1.483793097940965672e-02,9.368256247082801247e-02,1.952276585006956222e-01
6.400611457386973235e-01,1.204147849916533897e+00,3.793734415044550112e-01,4.733193008732908963e-02,2.168789248102494516e-01,9.543168914309015094e-02,3.057187399742705702e-02,2.557272927740301613e-02,1.226175306587629493e-01,1.143226079437767856e-01
7.682955715077369740e-01,1.283360285568283299e+00,4.106713509474306800e-01,5.484222892403799177e-02,2.527314899207638299e-01,8.196349682495103484e-02,3.957078826804134863e-02,5.055238514974391695e-02,1.444960813059046334e-01,5.752362785558006592e-02
8.026747730418145599e-01,1.308366781808661283e+00,4.527479603148674148e-01,8.137603318423290710e-02,2.846498246276026323e-01,6.020367590822210679e-02,5.036342441861098307e-02,9.543638901381588935e-02,1.539644513911096746e-01,4.600885561181600886e-02
7.216922012996063174e-01,1.282671718335208544e+00,4.941435874835126696e-01,1.223018999643991078e-01,3.014046493179964870e-01,4.657527836380257608e-02,6.188118840311338659e-02,1.648623982650002096e-01,1.532871484613786972e-01,6.683750740515795319e-02
4.160331420311438183e-03,1.034217571431147231e+00,8.511962375869388531e-01,8.187055916309847747e-01,1.536088871345555884e-01,1.450402290809273687e-01,2.431723143797654973e+00,1.285518800377712045e+00,1.020329777136624205e+00,1.172999415370142406e+00
1.669509304439933395e-01,8.316002672750461011e-01,4.222882560243036987e-01,8.114380456912707595e-01,1.396340921461639017e-01,3.336975116315039069e-01,2.073420777865116360e+00,6.634284848802085577e-01,5.487566951684050842e-01,4.999357042229862769e-01
6.352887131227319406e-01,6.598916934648254573e-01,2.863090028616947502e-01,8.684554393901265934e-01,1.925499632328285526e-01,4.531928827083112066e-01,1.752337350979126018e+00,3.987985683942830706e-01,3.303036060625470505e-01,2.094907017940235150e-01
1.054832655932038454e+00,6.844818062272317594e-01,4.095893489552395184e-01,8.238229976627912121e-01,2.494261428722214791e-01,5.355611944731702989e-01,1.328230251640924564e+00,5.958667846801701806e-01,3.326285630550475103e-01,1.812689003401669330e-01
1.202521516996424067e+00,9.065297530717859598e-01,7.132090386379390523e-01,6.807451655068128549e-01,3.015497617138938602e-01,5.341362286676012427e-01,8.754355094411162552e-01,1.078274620950278040e+00,5.948631481535889831e-01,4.665380380548472816e-01
1.141588809987107878e+00,1.182959534941899538e+00,1.114644469470766452e+00,5.153106574897889924e-01,3.353660152084101953e-01,4.736791211509518429e-01,5.435585640080216052e-01,1.552152256730617630e+00,1.112624875963260873e+00,1.155049568926109771e+00
9.018551980280845592e-01,1.464534138852920275e+00,1.545734360406344488e+00,3.947402987693006127e-01,3.407983851583394896e-01,3.953593056940704065e-01,3.459198787228882077e-01,1.874402228385040337e+00,1.877318742077288771e+00,2.274800566549379788e+00
5.193364689111670263e-01,1.791600128678425552e+00,1.864738609306479722e+00,3.499883419548334151e-01,3.180886530621571673e-01,3.672304933353883749e-01,2.937004659982893617e-01,1.913697739816937693e+00,2.816853766124177483e+00,3.836964989960013561e+00
1.812805856016415085e-01,2.106478669211444110e+00,2.079790870548678505e+00,3.205911667359430672e-01,2.923494186229674829e-01,4.560984660679432423e-01,3.823572800072468914e-01,1.623703890737572708e+00,3.827264274112480269e+00,5.788879958298325690e+00
9.010789300907170660e-03,2.342157822827008129e+00,2.197505899242847782e+00,2.834874462490488689e-01,2.992329043781685183e-01,6.699349951636991429e-01,6.038010211787651071e-01,1.099749005132511170e+00,4.777260945800307468e+00,8.025735365920684927e+00
5.731557285125132156e-02,2.548688777201226330e+00,2.184471004767102098e+00,2.411290101868687752e-01,3.677627439233452367e-01,9.574905494132016637e-01,9.231111504310656191e-01,5.387579866845922938e-01,5.570484310865539079e+00,1.031975307172165124e+01
3.170384406050637538e-01,2.709021922092946344e+00,2.085030502820858889e+00,1.780787451032993518e-01,4.754767126323901638e-01,1.298338985476928498e+00,1.264980937945612061e+00,1.396489838374209980e-01,6.132861940728489003e+00,1.241998937940535619e+01
7.397401472747354712e-01,2.765759158035512311e+00,1.935452140825822509e+00,1.025670516401639282e-01,6.089861114484177440e-01,1.676616235535513422e+00,1.505147936820618648e+00,7.441647474676735437e-04,6.520457374522880656e+00,1.404032740721940620e+01
1.238404589503261599e+00,2.677042881228490323e+00,1.740225268672602077e+00,5.076745286904590926e-02,7.450820768877904898e-01,2.062952309141917073e+00,1.570593077392211434e+00,9.283081558782942111e-02,6.850760991857177906e+00,1.495925765746342329e+01
1.697135996419879556e+00,2.398475318746703611e+00,1.534644754628169183e+00,4.584705316233547712e-02,8.315195399115252739e-01,2.422721748512047579e+00,1.469089525419552622e+00,2.947222229010882377e-01,7.246854767960383192e+00,1.507677858609741683e+01
1.964474820046295145e+00,1.990048696218587487e+00,1.303224403020129429e+00,9.779565019945359039e-02,8.526480146725622378e-01,2.690908683398013146e+00,1.284988609400694592e+00,4.759977085833463351e-01,7.731179439412842136e+00,1.448210184847728499e+01
2.005560883853626741e+00,1.483749540843132486e+00,1.081026339464129293e+00,1.809481439391937285e-01,8.118321507140745519e-01,2.829502525913909938e+00,1.101982613206665240e+00,5.659480260589934142e-01,8.162837906114706499e+00,1.345362470826689005e+01
1.828848320488380752e+00,9.573085817517607010e-01,8.985840779850132742e-01,2.476041306633134931e-01,7.437010686172210727e-01,2.810219044568409430e+00,9.746000670124983500e-01,5.483172820618575916e-01,8.392668270152077170e+00,1.223285808349046455e+01
1.535362554044028993e+00,4.868681767288468576e-01,7.705274341888388445e-01,2.606232083513200792e-01,7.014956644142248399e-01,2.599495594673248089e+00,9.379945058726878448e-01,4.853695921192903717e-01,8.219340211099410709e+00,1.104495032779564490e+01
1.216523571698046036e+00,1.778373126132442583e-01,6.894061968396416606e-01,2.158370885966381381e-01,6.749180488047198390e-01,2.246662746199119542e+00,9.814674619628218633e-01,4.795765341734994913e-01,7.479673340519698677e+00,1.002442360354674378e+01
9.224254642677415239e-01,9.089405678257483912e-02,6.578715780407340397e-01,1.375595585336670812e-01,6.374907227426223066e-01,1.822075126519238975e+00,1.059329765860953732e+00,6.061872665491973011e-01,6.206803197394720861e+00,9.159381421173875992e+00
6.882557315513266882e-01,1.989549718914954135e-01,6.750776698501602668e-01,8.180980591692411930e-02,5.794736629306486142e-01,1.373108141715967179e+00,1.133600269949947670e+00,8.738919305788266367e-01,4.609818837864018803e+00,8.363313539762062376e+00
5.346654302278506243e-01,4.010001167375095155e-01,7.361491112797663439e-01,1.138829487602227991e-01,4.976517559922441492e-01,9.321159294611857105e-01,1.203120308443623943e+00,1.208727255773440090e+00,2.989537814444121810e+00,7.553396347295705304e+00
3.922633379272725263e-01,6.508421284592140754e-01,8.329360733693135233e-01,2.259790121619464076e-01,4.125363858073976542e-01,5.269840092645823315e-01,1.276394982623623608e+00,1.454188227465321726e+00,1.655982900727631213e+00,6.694509058474301000e+00
